Fecha,Producto/Ficha,Categoria,Descripción,Moneda,Valor Venta
11/27/2023,571170016-15923,BICICLETA,"BICICLETA BMX KILLER 20"" Aro: 20""; Color: NEGRO; Mater.: ALUMINIO",S/ ,677.12
11/27/2023,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,380.51
11/27/2023,571380077-14917,BICICLETA,"BICICLETA GRV 29"" Aro: 29""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,592.37
11/28/2023,581240041-11248,FITNESS,ELIPTICA E6010 Color: NEGRO,S/ ,"2,194.07"
11/28/2023,581270050-11248,FITNESS,TROTADORA T370 Color: NEGRO,S/ ,"2,168.65"
11/28/2023,571200228-14904,BICICLETA,"BICICLETA MRG CITY 2 24"" Aro: 24""; Color: VERDE/AMARILLO; Gén.: MUJER",S/ ,736.44
11/28/2023,571192208-15234,BICICLETA,"BIC RINCON-2 29"" M (2201146235) Aro: 29""; Color: BLUE; Gén.: HOMBRE; Mater.: ALUMINIO; Año: 2022.000; Talla: M",S/ ,"1,067.80"
11/28/2023,571230112-12550,BICICLETA,"BICICLETA 12"" Aro: 12""; Color: NEGRO; Mater.: ACERO; Lic.: WARNER; Gén.: HOMBRE",S/ ,319.49
11/28/2023,571192217-15286,BICICLETA,"BICICLETA TLN 29 - 4 L (2201107227) Aro: 29""; Color: METAL; Talla: L; Año: 2022.000",S/ ,"1,338.14"
11/28/2023,571192228-15470,BICICLETA,"BICICLETA TLN 29 - 3 M (2201108225) Aro: 29""; Color: AMBER GLOW; Gén.: HOMBRE; Mater.: ALUMINIO; Año: 2022.000; Talla: M",S/ ,"1,490.68"
11/28/2023,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,372.03
11/28/2023,571230121-12640,BICICLETA,"BICICLETA CBR 12"" Aro: 12""; Color: GRIS/AMARILLO; Mater.: ACERO; Gén.: HOMBRE",S/ ,262.71
11/28/2023,571230130-13603,BICICLETA,"BICICLETA BRB FINTASTIC 12"" Aro: 12""; Color: FUCSIA; Gén.: MUJER; Lic.: MATTEL",S/ ,344.92
11/28/2023,571230124-14591,BICICLETA,"BICICLETA SPACE 20"" Aro: 20""; Color: BLANCO/FUCSIA; Mater.: ACERO; Gén.: MUJER",S/ ,321.19
11/28/2023,571230124-12646,BICICLETA,"BICICLETA SPACE 20"" Aro: 20""; Color: MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,321.19
11/28/2023,571230125-12666,BICICLETA,"BICICLETA SPACE 16"" Aro: 16""; Color: GRIS/MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,321.19
11/28/2023,571191927-16266,BICICLETA,"BICICLETA MRG 24"" Aro: 24""; Color: GRIS/AMARILLO; Gén.: HOMBRE; Mater.: ALUMINIO",S/ ,795.76
11/28/2023,581270050-11248,FITNESS,TROTADORA T370 Color: NEGRO,S/ ,"2,168.65"
11/28/2023,571191929-12671,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: NEGRO/AZUL; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,855.09
11/28/2023,571191929-16272,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: MORADO; Gén.: HOMBRE; Mater.: ALUMINIO",S/ ,888.98
11/28/2023,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,338.14
11/28/2023,571180002-11465,BICICLETA,"BICICLETA ROMA GIRL 20"" Aro: 20""; Color: VERDE; Mater.: ACERO; Gén.: MUJER",S/ ,499.15
11/28/2023,571230054-11231,BICICLETA,"BICICLETA DAISY SPRING 20"" Aro: 20""; Color: LILA; Mater.: ACERO; Gén.: MUJER",S/ ,405.93
11/28/2023,574160001-16206,BICICLETA,"BICICLETA BRB PETS 16"" Aro: 16""; Color: ROSADO/LILA; Gén.: MUJER; Lic.: MATTEL; Mater.: ACERO",S/ ,461.86
11/28/2023,602240002-12995,ACCESORIO,PARADOR CENTRAL AJUSTABLE 20-29 Color: PLATEADO; TipoAcc: PARADOR,S/ ,38.05
11/28/2023,571230126-11213,BICICLETA,"BICICLETA SPACE 12"" Aro: 12""; Color: FUCSIA; Mater.: ACERO; Gén.: MUJER",S/ ,270.34
11/28/2023,571230139-14488,BICICLETA,"BICICLETA SPD KIDS 12"" Aro: 12""; Color: AZUL/ROJO; Lic.: MARVEL; Gén.: HOMBRE",S/ ,321.19
11/28/2023,571230140-14489,BICICLETA,"BICICLETA SPD DARK 16"" Aro: 16""; Color: NEGRO/AMARILLO; Lic.: MARVEL; Gén.: HOMBRE",S/ ,405.93
11/28/2023,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,439.83
11/28/2023,574160008-16190,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: GRIS/NARANAJA; Gén.: HOMBRE; Mater.: ACERO",S/ ,380.51
11/28/2023,571230119-12560,BICICLETA,"BICICLETA UNICORNIO 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,439.83
11/28/2023,571230136-12587,BICICLETA,"BICICLETA CANON 16"" Aro: 16""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,405.93
11/28/2023,571230138-13649,BICICLETA,"BICICLETA ELSA 12"" Aro: 12""; Color: CELESTE; Mater.: ACERO; Gén.: MUJER",S/ ,397.46
11/28/2023,571230119-12560,BICICLETA,"BICICLETA UNICORNIO 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,439.83
11/28/2023,571230134-13607,BICICLETA,"BICICLETA WHO DAYTONA 12"" Aro: 12""; Color: AZUL; Lic.: MATTEL; Gén.: HOMBRE",S/ ,312.71
11/28/2023,571230128-16263,BICICLETA,"BICICLETA MRG AL 20"" Aro: 20""; Color: NEGRO/AZUL; Gén.: UNISEX; Mater.: ALUMINIO",S/ ,617.80
11/28/2023,574160001-16206,BICICLETA,"BICICLETA BRB PETS 16"" Aro: 16""; Color: ROSADO/LILA; Gén.: MUJER; Lic.: MATTEL; Mater.: ACERO",S/ ,427.97
11/29/2023,602290002-11581,ACCESORIO,CAMARA 27.5X2.1-2.4 VALVULA PRESTA 48MM THREADED 0.73MM Color: NEGRO; TipoAcc: CAMARA,S/ ,23.64
11/29/2023,571230121-12640,BICICLETA,"BICICLETA CBR 12"" Aro: 12""; Color: GRIS/AMARILLO; Mater.: ACERO; Gén.: HOMBRE",S/ ,262.71
11/30/2023,571230122-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,319.83
12/1/2023,574160029-16199,BICICLETA,"BICICLETA BUTTERFLY 20"" Aro: 20""; Color: BLANCO; Gén.: MUJER; Mater.: ACERO",S/ ,499.15
12/1/2023,571230136-12587,BICICLETA,"BICICLETA CANON 16"" Aro: 16""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,372.03
12/1/2023,581270047-11248,FITNESS,TROTADORA PREST T5802AC Color: NEGRO,S/ ,"4,321.19"
12/1/2023,571192214-15283,BICICLETA,"BICICLETA TLN 29 - 3 L (2201108127) Aro: 29""; Color: GOOD GRAY; Talla: L; Año: 2022.000",S/ ,"1,473.73"
12/1/2023,581270040-11248,FITNESS,TROTADORA T500 Color: NEGRO,S/ ,"2,244.92"
12/1/2023,571230119-12560,BICICLETA,"BICICLETA UNICORNIO 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,439.83
12/1/2023,571230125-12666,BICICLETA,"BICICLETA SPACE 16"" Aro: 16""; Color: GRIS/MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,287.29
12/1/2023,574160008-16190,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: GRIS/NARANAJA; Gén.: HOMBRE; Mater.: ACERO",S/ ,380.51
12/1/2023,571380048-12602,BICICLETA,"BICICLETA CANON 27.5"" Aro: 27.5""; Color: GRIS/AZUL; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,"1,066.95"
12/1/2023,581560006-11248,FITNESS,SPINNING K4020 Color: NEGRO,S/ ,"1,778.81"
12/1/2023,581270047-11248,FITNESS,TROTADORA PREST T5802AC Color: NEGRO,S/ ,"4,219.49"
12/1/2023,581630086-11248,FITNESS,TROTADORA PREST T5500 Color: NEGRO,S/ ,"4,050.00"
12/2/2023,571380048-12602,BICICLETA,"BICICLETA CANON 27.5"" Aro: 27.5""; Color: GRIS/AZUL; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,"1,066.95"
12/2/2023,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,473.73
12/2/2023,571180002-13625,BICICLETA,"BICICLETA ROMA GIRL 20"" Aro: 20""; Color: CORAL; Mater.: ACERO; Gén.: MUJER",S/ ,761.86
12/2/2023,574160003-16207,BICICLETA,"BICICLETA WHO FLAMES 16"" Aro: 16""; Color: NEGRO; Gén.: HOMBRE; Lic.: MATTEL; Mater.: ACERO",S/ ,435.59
12/2/2023,571191927-12613,BICICLETA,"BICICLETA MRG 24"" Aro: 24""; Color: NEGRO/FUCSIA; Mater.: ALUMINIO; Gén.: MUJER",S/ ,829.66
12/4/2023,571192151-14573,BICICLETA,"BIC ATX 27.5"" M (2101202125) Aro: 27.5""; Color: BLACK; Gén.: HOMBRE; Año: 2021.000; Talla: M",S/ ,974.58
12/4/2023,571500046-15039,BICICLETA,"BICICLETA VID FURY 27.5"" Aro: 27.5""; Color: NEGRO/NARANJA; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,702.54
12/4/2023,571191929-12671,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: NEGRO/AZUL; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,888.98
12/4/2023,571230113-12556,BICICLETA,"BICICLETA TEAM 12"" Aro: 12""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,397.46
12/4/2023,571230125-12666,BICICLETA,"BICICLETA SPACE 16"" Aro: 16""; Color: GRIS/MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,321.19
12/4/2023,581270058-11248,FITNESS,TROTADORA X3 PLUS Color: NEGRO,S/ ,"1,795.76"
12/4/2023,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,338.14
12/5/2023,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,473.73
12/6/2023,571191929-16271,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: GRIS/AZUL; Gén.: HOMBRE; Mater.: ALUMINIO",S/ ,855.09
12/6/2023,571200155-13671,BICICLETA,"BICICLETA TURQUESA CITY 6V 26"" Aro: 26""; Color: MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,829.66
12/6/2023,571180002-12623,BICICLETA,"BICICLETA ROMA GIRL 20"" Aro: 20""; Color: GRIS CLARO; Mater.: ACERO; Gén.: MUJER",S/ ,575.42
12/6/2023,845530004-13472,ACCESORIO,GRASA DE LITIO  40GR TipoAcc: GRASA,S/ ,16.86
12/6/2023,574160027-11147,BICICLETA,"BICICLETA HAPPY 12"" Aro: 12""; Color: ROSADO; Mater.: ACERO; Gén.: MUJER",S/ ,426.27
12/6/2023,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,"1,185.59"
12/7/2023,601640093-12418,ACCESORIO,CADENA FORCE D1 114 ESLABONES PWRLOCK 12 VELOCIDADES (00.2518.038.000) Color: PLATEADO; TipoAcc: CADENA,S/ ,211.02
12/7/2023,602030001-14450,ACCESORIO,CASCO MTB Color: BLANCO/NEGRO/PLATA; Talla: L; TipoAcc: CASCO,S/ ,59.24
12/7/2023,602250003-12014,ACCESORIO,TIMBRE TING SLIM Color: NEGRO; TipoAcc: TIMBRE,S/ ,16.86
12/7/2023,602020002-11697,ACCESORIO,LUZ NUMEN MINI COMBO Color: NEGRO; TipoAcc: LUZ,S/ ,63.47
12/7/2023,581270059-12251,FITNESS,TROTADORA I1 Color: GRIS,S/ ,"1,812.71"
12/7/2023,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,507.63
12/8/2023,571191931-11488,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,516.10
12/8/2023,581240009-11248,FITNESS,ELIPTICA PREST E6701 Color: NEGRO,S/ ,"3,300.00"
12/8/2023,571230119-12560,BICICLETA,"BICICLETA UNICORNIO 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,507.63
12/8/2023,571192026-14588,BICICLETA,"BICICLETA SCP 29"" Aro: 29""; Color: ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,558.47
12/8/2023,571500045-12681,BICICLETA,"BICICLETA GRV 27.5"" Aro: 27.5""; Color: NEGRO/VERDE; Mater.: ACERO; Gén.: HOMBRE",S/ ,516.95
12/10/2023,581270043-11248,FITNESS,TROTADORA T550 Color: NEGRO,S/ ,"2,626.27"
12/10/2023,574160006-12640,BICICLETA,"BICICLETA CBR 12"" Aro: 12""; Color: GRIS/AMARILLO; Mater.: ACERO; Gén.: HOMBRE",S/ ,268.64
12/10/2023,574160005-11469,BICICLETA,"BICICLETA SEVILLA GIRL 20"" Aro: 20""; Color: BLANCO; Mater.: ACERO; Gén.: MUJER",S/ ,473.73
12/10/2023,571180002-12623,BICICLETA,"BICICLETA ROMA GIRL 20"" Aro: 20""; Color: GRIS CLARO; Mater.: ACERO; Gén.: MUJER",S/ ,457.63
12/10/2023,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,414.41
12/11/2023,571380077-14918,BICICLETA,"BICICLETA GRV 29"" Aro: 29""; Color: NEGRO/GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,572.03
12/11/2023,571191929-16271,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: GRIS/AZUL; Gén.: HOMBRE; Mater.: ALUMINIO",S/ ,888.98
12/11/2023,571230134-13607,BICICLETA,"BICICLETA WHO DAYTONA 12"" Aro: 12""; Color: AZUL; Lic.: MATTEL; Gén.: HOMBRE",S/ ,346.61
12/11/2023,601770010-11619,ACCESORIO,MINI INFLADOR CONTROL MINI MTB (610000007) Color: NEGRO; TipoAcc: INFLADOR,S/ ,83.90
12/11/2023,581270050-11248,FITNESS,TROTADORA T370 Color: NEGRO,S/ ,"2,422.88"
12/11/2023,571230115-12558,BICICLETA,"BICICLETA COOL 12"" Aro: 12""; Color: ROSADO; Año: 2020.000; Gén.: MUJER",S/ ,368.64
12/11/2023,571230136-12587,BICICLETA,"BICICLETA CANON 16"" Aro: 16""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,404.24
12/11/2023,571192214-15283,BICICLETA,"BICICLETA TLN 29 - 3 L (2201108127) Aro: 29""; Color: GOOD GRAY; Talla: L; Año: 2022.000",S/ ,"1,524.58"
12/12/2023,574160006-16186,BICICLETA,"BICICLETA CBR 12"" Aro: 12""; Color: VERDE/NARANJA; Gén.: HOMBRE; Mater.: ACERO",S/ ,268.64
12/12/2023,574160029-16199,BICICLETA,"BICICLETA BUTTERFLY 20"" Aro: 20""; Color: BLANCO; Gén.: MUJER; Mater.: ACERO",S/ ,609.32
12/12/2023,571500043-13637,BICICLETA,"BICICLETA MTCITY 21V Aro: 26""; Color: GRIS/AZUL; Mater.: ACERO; Gén.: UNISEX",S/ ,456.78
12/12/2023,571230134-13607,BICICLETA,"BICICLETA WHO DAYTONA 12"" Aro: 12""; Color: AZUL; Lic.: MATTEL; Gén.: HOMBRE",S/ ,346.61
12/12/2023,571191929-16271,BICICLETA,"BICICLETA MRG ADVANCED 26"" Aro: 26""; Color: GRIS/AZUL; Gén.: HOMBRE; Mater.: ALUMINIO",S/ ,888.98
12/12/2023,571380048-12602,BICICLETA,"BICICLETA CANON 27.5"" Aro: 27.5""; Color: GRIS/AZUL; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,"1,059.32"
12/12/2023,571192154-14576,BICICLETA,"BIC ATX 27.5"" M (2101202225) Aro: 27.5""; Color: VIBRANT BLUE; Gén.: HOMBRE; Año: 2021.000; Talla: M",S/ ,974.58
12/12/2023,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,541.53
12/12/2023,571230117-12560,BICICLETA,"BICICLETA DESTINY 16"" Aro: 16""; Color: LILA; Año: 2020.000; Gén.: MUJER",S/ ,541.53
12/13/2023,571230137-11459,BICICLETA,"BICICLETA CANON 20"" Aro: 20""; Color: NEGRO/VERDE; Mater.: ALUMINIO; Gén.: HOMBRE",S/ ,711.02
12/13/2023,574160002-16205,BICICLETA,"BICICLETA BRB FRUITS 16"" Aro: 16""; Color: BLANCO/ROSADO; Gén.: MUJER; Lic.: MATTEL; Mater.: ACERO",S/ ,527.97
12/13/2023,571230054-11231,BICICLETA,"BICICLETA DAISY SPRING 20"" Aro: 20""; Color: LILA; Mater.: ACERO; Gén.: MUJER",S/ ,439.83
12/14/2023,592110001-12902,ACCESORIO,TRIKE FISHER PRICE Lic.: FISHER PRICE; Gén.: UNISEX,S/ ,253.39
12/14/2023,581560021-11248,FITNESS,SPINNING Q200 Color: NEGRO,S/ ,"1,016.10"
12/14/2023,571230136-12587,BICICLETA,"BICICLETA CANON 16"" Aro: 16""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,438.14
12/14/2023,574160003-16207,BICICLETA,"BICICLETA WHO FLAMES 16"" Aro: 16""; Color: NEGRO; Gén.: HOMBRE; Lic.: MATTEL; Mater.: ACERO",S/ ,500.85
12/14/2023,571230134-13607,BICICLETA,"BICICLETA WHO DAYTONA 12"" Aro: 12""; Color: AZUL; Lic.: MATTEL; Gén.: HOMBRE",S/ ,346.61
12/14/2023,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,372.88
12/14/2023,571230140-14489,BICICLETA,"BICICLETA SPD DARK 16"" Aro: 16""; Color: NEGRO/AMARILLO; Lic.: MARVEL; Gén.: HOMBRE",S/ ,439.83
12/14/2023,574160007-16188,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: GRIS OSCURO/VERDE; Gén.: HOMBRE; Mater.: ACERO",S/ ,372.88
12/14/2023,574160027-11147,BICICLETA,"BICICLETA HAPPY 12"" Aro: 12""; Color: ROSADO; Mater.: ACERO; Gén.: MUJER",S/ ,402.54
12/14/2023,574160005-11458,BICICLETA,"BICICLETA SEVILLA GIRL 20"" Aro: 20""; Color: ROSADO; Mater.: ACERO; Gén.: MUJER",S/ ,473.73
12/14/2023,571230054-11231,BICICLETA,"BICICLETA DAISY SPRING 20"" Aro: 20""; Color: LILA; Mater.: ACERO; Gén.: MUJER",S/ ,439.83
12/14/2023,571200010-11188,BICICLETA,"BICICLETA ROMA 26"" Aro: 26""; Color: VERDE AGUA; Mater.: ALUMINIO; Gén.: MUJER",S/ ,"1,185.59"
12/14/2023,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,414.41
12/14/2023,581270058-11248,FITNESS,TROTADORA X3 PLUS Color: NEGRO,S/ ,"2,236.44"
12/14/2023,574160007-16187,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: ROJO/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,372.88
12/14/2023,602250001-12963,ACCESORIO,TIMBRE CRUISER PLAID Color: AZUL; TipoAcc: TIMBRE,S/ ,16.86
12/14/2023,574160029-16199,BICICLETA,"BICICLETA BUTTERFLY 20"" Aro: 20""; Color: BLANCO; Gén.: MUJER; Mater.: ACERO",S/ ,609.32
12/14/2023,571230112-12550,BICICLETA,"BICICLETA 12"" Aro: 12""; Color: NEGRO; Mater.: ACERO; Lic.: WARNER; Gén.: HOMBRE",S/ ,346.61
12/14/2023,574160001-16206,BICICLETA,"BICICLETA BRB PETS 16"" Aro: 16""; Color: ROSADO/LILA; Gén.: MUJER; Lic.: MATTEL; Mater.: ACERO",S/ ,527.97
12/14/2023,571230054-11231,BICICLETA,"BICICLETA DAISY SPRING 20"" Aro: 20""; Color: LILA; Mater.: ACERO; Gén.: MUJER",S/ ,439.83
12/15/2023,601930020-12710,BICICLETA,RACK BEARACK SWIFT - 3 BICICLETAS (POSTERIOR BAJO) Color: NEGRO; TipoAcc: RACK,S/ ,440.59
12/15/2023,571192177-14902,BICICLETA,"BICICLETA NEVADA 02 29"" Aro: 29""; Color: NEGRO/CELESTE; Gén.: HOMBRE",S/ ,"1,097.54"
12/15/2023,571200010-12622,BICICLETA,"BICICLETA ROMA 26"" Aro: 26""; Color: GRIS CLARO; Mater.: ALUMINIO; Gén.: MUJER",S/ ,"1,185.59"
12/15/2023,571380077-14917,BICICLETA,"BICICLETA GRV 29"" Aro: 29""; Color: NEGRO/AZUL; Mater.: ACERO; Gén.: HOMBRE",S/ ,593.22
12/15/2023,571191931-11488,BICICLETA,"BICICLETA SCP 27.5"" Aro: 27.5""; Color: GRIS; Mater.: ACERO; Gén.: HOMBRE",S/ ,550.85
12/15/2023,571192083-13706,BICICLETA,"BICICLETA TLN 29 - 3 M (2101108325) Aro: 29""; Color: BLACK; Talla: M; Año: 2021.000",S/ ,"1,473.73"
12/15/2023,574160007-12641,BICICLETA,"BICICLETA CBR 16"" Aro: 16""; Color: AZUL/ROJO; Mater.: ACERO; Gén.: HOMBRE",S/ ,372.88
12/15/2023,574160008-16189,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: AZUL/NEGRO; Gén.: HOMBRE; Mater.: ACERO",S/ ,414.41
12/15/2023,571230124-12646,BICICLETA,"BICICLETA SPACE 20"" Aro: 20""; Color: MORADO; Mater.: ACERO; Gén.: MUJER",S/ ,384.75
12/16/2023,571192244-16008,BICICLETA,"BICICLETA TLN 29 - 4 XL (2201107128) Aro: 29""; Color: METALLIC BLACK; Gén.: HOMBRE; Año: 2022.000; Talla: XL",S/ ,"1,372.03"
12/16/2023,574160008-16190,BICICLETA,"BICICLETA CBR 20"" Aro: 20""; Color: GRIS/NARANAJA; Gén.: HOMBRE; Mater.: ACERO",S/ ,414.41
12/16/2023,571230115-12558,BICICLETA,"BICICLETA COOL 12"" Aro: 12""; Color: ROSADO; Año: 2020.000; Gén.: MUJER",S/ ,344.92
